,,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,status,status,status,status,status,status,status,status,last_update,last_update,last_update,last_update,last_update,last_update,last_update,last_update
,,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std
station_id,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5116,Place Valhubert,307.0,5.302931596091205,0.0,3.0,6.0,7.0,12.0,2.8781503691769124,307.0,24.087947882736156,4.0,21.0,27.0,29.0,34.0,6.742370514450957,307.0,29.39087947882736,4.0,24.5,33.0,35.0,37.0,7.993276272208947,307.0,6.726384364820847,0.0,1.0,2.0,10.0,30.0,7.625853919107797,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.742670848,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5119,Jussieu - Guy de la Brosse,307.0,4.482084690553746,0.0,2.0,4.0,6.0,17.0,3.8197335335483644,307.0,14.654723127035831,1.0,7.0,11.0,23.0,36.0,10.31012584498515,307.0,19.136807817589577,1.0,10.0,14.0,35.0,40.0,12.6323392013609,307.0,19.859934853420196,0.0,4.0,25.0,29.0,38.0,12.578248836248699,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.723127040,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17,2023-06-03 21:35:37,
5121,Square René Viviani - Montebello,307.0,5.651465798045603,0.0,3.0,6.0,7.5,18.0,3.735410329277732,307.0,17.648208469055376,2.0,12.0,20.0,24.0,31.0,7.105186937755467,307.0,23.299674267100976,3.0,18.5,25.0,30.0,33.0,7.700782993766332,307.0,8.798045602605864,1.0,2.0,6.0,13.0,30.0,7.863932481675118,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.807817472,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5122,Saint-Michel - Luxembourg,307.0,7.596091205211726,0.0,3.0,7.0,11.0,21.0,4.998664955571603,307.0,6.456026058631922,1.0,2.0,5.0,10.0,18.0,4.788383394083069,307.0,14.052117263843648,1.0,8.0,14.0,18.5,29.0,8.366437408736697,307.0,13.550488599348535,0.0,8.5,14.0,20.0,27.0,7.980361399156314,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.149837056,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5123,Saint-Germain - Thenard,307.0,3.423452768729642,0.0,2.0,3.0,5.0,11.0,2.350741184788312,307.0,12.941368078175897,3.0,7.0,12.0,16.5,28.0,7.092052217672495,307.0,16.364820846905538,4.0,9.0,15.0,21.0,30.0,7.279467961854667,307.0,13.521172638436482,0.0,10.0,15.0,20.0,25.0,7.292805205869149,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.687296256,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
5124,Erasme - Ulm,307.0,4.54071661237785,0.0,1.0,4.0,6.0,19.0,3.795525850030867,307.0,2.964169381107492,0.0,1.0,2.0,4.0,15.0,3.301121745963605,307.0,7.504885993485342,0.0,3.0,6.0,10.0,22.0,6.316991990952452,307.0,16.221498371335503,1.0,12.0,18.0,21.0,24.0,6.538707801112593,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.622149632,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
6001,Institut de France,307.0,4.1042345276872965,0.0,2.0,3.0,5.0,12.0,3.128335864025848,307.0,6.429967426710098,0.0,4.0,6.0,9.0,16.0,3.8131370354634644,307.0,10.534201954397394,0.0,6.0,11.0,15.0,17.0,4.924392693215036,307.0,5.602605863192182,0.0,1.0,4.0,9.5,17.0,4.886127459788462,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.576547328,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
6002,Saint-Benoît - Jacob,307.0,3.977198697068404,0.0,2.0,4.0,5.0,12.0,2.9895462696367403,307.0,7.416938110749186,1.0,5.0,6.0,11.0,21.0,3.983065427787944,307.0,11.39413680781759,1.0,7.0,10.0,17.0,23.0,6.09492166363093,307.0,11.273615635179153,0.0,5.0,13.0,16.0,22.0,6.304634742584364,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.084690688,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6003,Saint-Sulpice,307.0,3.1628664495114007,0.0,1.0,3.0,5.0,10.0,2.474614037063715,307.0,5.931596091205212,0.0,1.0,5.0,10.5,16.0,4.522118306735837,307.0,9.094462540716613,0.0,3.0,8.0,15.0,20.0,5.719551546225638,307.0,11.745928338762216,1.0,5.5,12.0,18.0,21.0,5.7712897739568225,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.498371328,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
6004,Regard - Rennes,307.0,2.6351791530944624,0.0,1.0,2.0,4.0,10.0,2.198588425006036,307.0,5.827361563517916,1.0,3.0,4.0,8.0,20.0,4.002389058962424,307.0,8.462540716612377,1.0,4.0,8.0,12.0,26.0,5.287276384196236,307.0,36.52117263843648,18.0,33.0,37.0,41.0,45.0,5.138796551039396,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.325732864,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6005,Montparnasse -  Square Ozanam,307.0,5.2052117263843645,0.0,3.0,4.0,6.0,19.0,3.7285647334283083,307.0,7.009771986970684,0.0,1.0,8.0,10.0,24.0,6.256753392913579,307.0,12.214983713355048,0.0,4.0,12.0,17.5,40.0,8.680195149104152,307.0,36.14332247557003,9.0,31.0,37.0,44.0,49.0,8.724485454250084,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.345276928,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:18,2023-06-03 21:35:37,
6006,Notre-Dame-des-Champs - Stanislas,307.0,3.6319218241042344,0.0,2.0,3.0,4.0,13.0,2.7436243181414826,307.0,4.465798045602606,0.0,2.0,4.0,6.0,14.0,2.857389731333161,307.0,8.09771986970684,0.0,5.0,8.0,11.0,17.0,3.6564333151224346,307.0,9.957654723127035,1.0,8.0,10.0,12.0,18.0,3.5120937238118706,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.596091136,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
6007,Bréa - Raspail,307.0,3.563517915309446,0.0,2.0,4.0,5.5,11.0,2.2748349079302703,307.0,2.8631921824104234,0.0,1.0,3.0,3.0,10.0,2.2479141178536772,307.0,6.4267100977198695,0.0,4.0,6.0,9.0,16.0,3.499346800484499,307.0,16.749185667752442,7.0,14.0,17.0,19.0,24.0,3.568969064641648,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.224755712,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6008,Assas - Luxembourg,307.0,3.58957654723127,0.0,1.0,3.0,5.0,12.0,2.982676915927645,307.0,3.3973941368078178,0.0,1.0,3.0,5.0,10.0,2.6871261194921634,307.0,6.986970684039088,0.0,4.0,7.0,10.0,19.0,4.584696012308947,307.0,25.78827361563518,14.0,23.0,26.0,29.0,33.0,4.466739019393621,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.003257344,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6009,Guynemer - Jardin du Luxembourg,307.0,7.2182410423452765,0.0,2.0,6.0,12.0,30.0,6.064570271852045,307.0,13.146579804560261,0.0,7.0,15.0,18.0,25.0,7.031768227681151,307.0,20.364820846905538,0.0,15.0,19.0,28.0,36.0,9.962534402257555,307.0,14.319218241042345,0.0,6.0,15.0,20.0,36.0,9.491089149463557,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.368078080,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6010,Chevreuse - Montparnasse,307.0,3.045602605863192,0.0,2.0,2.0,4.0,8.0,2.120057931381001,307.0,1.4039087947882736,0.0,0.0,1.0,3.0,9.0,1.4506200043027062,307.0,4.449511400651466,0.0,2.0,4.0,6.0,12.0,2.61841606733288,307.0,8.55700325732899,0.0,7.0,9.0,11.0,14.0,2.9703064491648234,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.110749184,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6012,Saint-Germain - Ciseaux,307.0,5.368078175895765,0.0,3.0,5.0,8.0,12.0,3.5375701411664586,307.0,6.55700325732899,0.0,4.0,5.0,9.0,14.0,3.8304560569943256,307.0,11.925081433224756,2.0,9.5,13.0,14.0,17.0,3.5906909747781826,307.0,4.8827361563517915,0.0,2.0,4.0,7.0,15.0,3.5358936809482113,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.042345472,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6013,Jacques Callot - Mazarine,307.0,4.592833876221499,0.0,2.0,4.0,7.0,15.0,3.9233273504076225,307.0,11.192182410423452,0.0,4.0,11.0,16.0,25.0,6.839347243101183,307.0,15.785016286644952,1.0,8.0,18.0,23.0,28.0,8.284525908335231,307.0,11.156351791530945,0.0,4.0,9.0,19.0,27.0,8.516515119715049,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.693811200,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
6014,Pont de Lodi - Dauphine,307.0,4.977198697068404,0.0,3.0,5.0,6.0,13.0,2.8219728363591,307.0,8.68729641693811,2.0,6.0,9.0,10.0,18.0,3.365521284500371,307.0,13.664495114006515,2.0,11.0,14.0,18.0,20.0,4.124073671685055,307.0,7.068403908794788,2.0,3.0,7.0,10.0,17.0,4.011243804100217,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.872964096,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6015,André Mazet - Saint-André des Arts,307.0,7.14657980456026,0.0,3.5,7.0,10.0,17.0,4.005063751010234,307.0,19.88599348534202,1.0,11.0,20.0,28.0,46.0,11.553089982500278,307.0,27.03257328990228,2.0,15.0,25.0,36.0,55.0,13.461112505751034,307.0,26.423452768729643,0.0,17.0,28.0,38.0,52.0,13.528347282513534,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.257329152,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6016,Danton - Serpente,307.0,6.651465798045603,0.0,3.0,6.0,10.0,15.0,4.140390417790924,307.0,8.846905537459284,0.0,5.0,8.0,11.0,18.0,4.373047485973264,307.0,15.498371335504887,0.0,11.0,17.0,20.0,22.0,5.409610543067993,307.0,6.06514657980456,0.0,1.0,4.0,10.5,22.0,5.458308132976974,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.781758976,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6017,Sénat - Condé,307.0,5.309446254071661,1.0,3.0,6.0,7.0,12.0,2.907957645190105,307.0,4.648208469055374,0.0,3.0,5.0,6.0,10.0,2.3403302059193485,307.0,9.957654723127035,2.0,8.0,11.0,12.0,13.0,2.6913377820082105,307.0,3.785016286644951,1.0,1.0,3.0,6.0,12.0,2.8524791848029105,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.817589504,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6018,Michelet - Assas,307.0,2.9446254071661238,0.0,1.0,2.0,6.0,8.0,2.6568807156135983,307.0,1.0618892508143323,0.0,0.0,0.0,2.0,7.0,1.4255191741253816,307.0,4.006514657980456,0.0,1.0,3.0,7.0,11.0,2.8479937731054092,307.0,13.654723127035831,6.0,11.0,14.0,16.0,18.0,2.9491333896397816,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.758957824,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6020,Place Saint-André des Arts,307.0,6.827361563517916,1.0,4.0,6.0,9.0,15.0,3.251872342952238,307.0,21.781758957654723,6.0,18.0,22.0,26.0,29.0,5.4767416277145475,307.0,28.60912052117264,7.0,28.0,31.0,32.0,34.0,5.728923994872157,307.0,7.221498371335505,3.0,4.0,5.0,8.0,29.0,5.553935809523236,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.361563392,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:18,2023-06-03 21:35:37,
6021,Beaux-Arts - Bonaparte,307.0,3.768729641693811,1.0,2.0,4.0,5.0,9.0,1.7382469989279132,307.0,6.785016286644951,1.0,5.0,7.0,9.0,16.0,3.1570085301137536,307.0,10.553745928338762,2.0,7.0,11.0,13.0,20.0,3.840727392377243,307.0,8.169381107491857,0.0,6.0,8.0,11.0,17.0,3.776947700120539,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.511400704,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
6022,Marché Saint-Germain,307.0,5.996742671009772,0.0,4.0,5.0,8.0,12.0,2.7788867514449453,307.0,10.045602605863191,0.0,7.0,10.0,13.0,17.0,3.8217478649856793,307.0,16.042345276872965,4.0,13.0,18.0,19.0,21.0,4.491986150884784,307.0,4.361563517915309,0.0,1.0,2.0,8.0,16.0,4.512461485545776,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.061889280,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6025,Assas - Rennes,307.0,1.517915309446254,0.0,0.0,1.0,3.0,7.0,1.5724875861164518,307.0,2.3485342019543975,0.0,1.0,2.0,3.0,9.0,1.9265150564465598,307.0,3.8664495114006514,0.0,2.0,3.0,6.0,12.0,2.7101385717938715,307.0,27.28338762214984,19.0,24.0,28.0,30.0,31.0,2.7972589739884124,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.309446144,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6026,Saint-Placide - Cherche Midi,307.0,6.429967426710098,0.0,4.0,7.0,8.0,17.0,3.676121632967743,307.0,10.107491856677525,0.0,5.0,10.0,12.0,33.0,7.0829475716708545,307.0,16.537459283387623,1.0,8.0,17.0,21.0,42.0,9.331288154467353,307.0,46.74592833876221,21.0,42.0,46.0,54.0,63.0,9.322855184557653,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.228013056,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6027,Blaise-Desgoffe - Vaugirard,307.0,4.035830618892508,0.0,2.0,4.0,5.0,12.0,2.735989779913559,307.0,5.4462540716612375,0.0,2.0,5.0,8.0,15.0,3.7144230422158193,307.0,9.482084690553746,0.0,6.0,8.0,13.0,23.0,5.516656734129453,307.0,21.677524429967427,9.0,18.0,23.0,26.0,31.0,5.258381084450155,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.022801408,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6028,Quatre Vents - Carrefour de l'Odéon,307.0,7.801302931596092,0.0,4.0,7.0,12.0,17.0,4.520425495772993,307.0,19.218241042345277,1.0,14.0,19.0,25.0,31.0,7.032226901672804,307.0,27.019543973941367,1.0,25.0,29.0,32.0,34.0,7.295329945043398,307.0,8.143322475570033,1.0,3.0,6.0,10.0,34.0,7.260262921082911,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.322475520,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6029,Vaugirard - Monsieur le Prince,307.0,7.700325732899023,0.0,4.0,8.0,12.0,17.0,4.494161051150933,307.0,11.436482084690553,0.0,9.0,12.0,16.0,22.0,4.919452982719501,307.0,19.136807817589577,0.0,16.0,22.0,24.0,26.0,6.9362772011113885,307.0,6.153094462540716,0.0,0.0,3.0,10.0,26.0,7.179264932301346,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.534201856,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
6030,Assas - Vaugirard,307.0,3.3420195439739415,0.0,2.0,2.0,5.0,17.0,2.8255879993552573,307.0,6.3322475570032575,0.0,3.0,6.0,10.0,16.0,4.231885945706654,307.0,9.674267100977199,0.0,4.0,11.0,13.0,33.0,6.047045059743454,307.0,25.078175895765472,1.0,22.0,24.0,30.0,35.0,6.122423101650706,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.791530752,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6031,Pierre Sarrazin - Saint-Michel,307.0,5.462540716612378,0.0,3.0,5.0,7.0,18.0,3.666808918025399,307.0,14.964169381107492,2.0,10.0,15.0,22.0,30.0,6.587422622529815,307.0,20.42671009771987,4.0,14.5,21.0,27.0,32.0,7.708136134668613,307.0,11.276872964169382,0.0,5.0,11.0,17.0,29.0,8.025178066569552,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.902279936,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6032,Sabot - Rennes,307.0,4.276872964169381,0.0,3.0,4.0,6.0,13.0,2.483583878692638,307.0,8.123778501628664,0.0,5.0,7.0,10.0,23.0,5.069870122783153,307.0,12.400651465798045,1.0,8.0,11.0,16.0,24.0,5.392357176047841,307.0,12.576547231270359,0.0,10.0,13.0,16.0,25.0,5.563346180058108,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.811074816,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6103,Mézières - Rennes,307.0,4.921824104234528,0.0,2.0,4.0,7.0,15.0,3.6461654038134514,307.0,8.654723127035831,0.0,3.0,5.0,9.0,42.0,10.158128953125157,307.0,13.576547231270359,0.0,6.0,8.0,16.0,50.0,12.14522030573026,307.0,40.20521172638436,4.0,38.0,45.0,48.0,53.0,11.950342744180665,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.762214912,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6104,Herschel - Observatoire,307.0,7.273615635179153,0.0,2.0,5.0,11.5,25.0,6.689914437802192,307.0,3.8338762214983713,0.0,1.0,2.0,4.0,17.0,4.40384846821891,307.0,11.107491856677525,0.0,3.0,8.0,18.0,32.0,8.668071675088754,307.0,25.1628664495114,3.0,18.0,28.0,33.0,36.0,8.820997060550281,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.107491840,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6107,Place Alphonse Deville,307.0,5.54071661237785,1.0,3.0,5.0,8.0,13.0,2.934046839663182,307.0,6.153094462540716,0.0,4.0,5.0,8.0,15.0,2.869608932535615,307.0,11.693811074918568,2.0,8.0,12.0,15.0,21.0,4.573016281613602,307.0,10.04885993485342,1.0,7.0,9.0,14.0,20.0,4.656946144074932,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.762214912,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
6108,Saint-Romain - Cherche-Midi,307.0,2.6905537459283386,0.0,1.0,2.0,3.0,9.0,1.7634660295739784,307.0,4.254071661237785,0.0,2.0,4.0,6.0,14.0,2.9026595931666073,307.0,6.944625407166124,0.0,4.0,6.0,10.0,17.0,3.6844748616703127,307.0,9.723127035830618,0.0,7.0,11.0,12.0,16.0,3.478912100840978,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.508143360,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
6201,Saint Pères - Saint Germain,307.0,4.752442996742671,0.0,2.0,4.0,7.0,10.0,2.6104275986046814,307.0,10.026058631921824,0.0,6.0,11.0,14.0,19.0,5.196715758658503,307.0,14.778501628664495,0.0,11.5,16.0,20.0,22.0,5.935089548071267,307.0,5.931596091205212,0.0,2.0,5.0,9.0,20.0,5.627187597248309,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.205211648,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
7002,Vaneau - Sèvres,307.0,4.768729641693811,0.0,3.0,3.0,5.0,22.0,4.264375842030385,307.0,7.162866449511401,0.0,5.0,7.0,11.0,19.0,3.872922878898679,307.0,11.931596091205211,2.0,8.0,12.0,15.0,28.0,5.914854325554747,307.0,21.89902280130293,6.0,19.0,22.0,26.0,32.0,5.608662099398575,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.514658048,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
7003,Square Boucicaut,307.0,11.149837133550488,0.0,3.0,10.0,19.0,34.0,8.309201823322628,307.0,19.355048859934854,0.0,16.0,19.0,26.0,38.0,8.722351213991516,307.0,30.504885993485342,0.0,25.5,28.0,39.0,60.0,14.411635489664594,307.0,28.1628664495114,0.0,20.0,30.0,33.0,58.0,14.305017251090662,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.514658048,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
7004,Raspail - Varenne,307.0,2.462540716612378,0.0,1.0,2.0,3.0,8.0,1.686469819406239,307.0,5.169381107491857,0.0,1.0,3.0,9.0,16.0,4.320188275978646,307.0,7.631921824104235,0.0,4.0,7.0,11.0,18.0,4.578083326908426,307.0,9.677524429967427,0.0,6.0,10.0,14.0,18.0,4.714417782504643,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.537459200,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
7005,Raspail - Bac,307.0,7.449511400651466,0.0,3.0,6.0,11.0,20.0,4.990175782039538,307.0,16.94788273615635,0.0,5.0,17.0,28.0,39.0,11.966069421408559,307.0,24.39739413680782,1.0,11.5,22.0,37.0,52.0,14.007178121910199,307.0,26.58957654723127,0.0,14.5,28.0,40.0,50.0,14.057571477078596,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.687296512,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
7006,Quai Voltaire,307.0,4.912052117263844,0.0,3.0,5.0,7.0,11.0,2.4922267435098604,307.0,18.420195439739413,1.0,16.0,19.0,22.0,28.0,4.768083838513145,307.0,23.332247557003257,1.0,23.0,25.0,26.0,30.0,5.192412371833429,307.0,5.635179153094462,0.0,2.0,4.0,6.0,28.0,5.424809886475339,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.745928192,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
7007,Musée d'Orsay,307.0,11.485342019543975,0.0,7.0,10.0,15.0,34.0,6.915617458594767,307.0,27.407166123778502,1.0,14.0,30.0,35.0,49.0,11.973023085761673,307.0,38.89250814332247,5.0,26.0,42.0,50.5,63.0,14.465583763654319,307.0,23.615635179153095,0.0,11.0,20.0,37.0,57.0,14.837975144077939,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.381107456,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:18,2023-06-03 21:35:37,
